# EdgeID,Source NodeID,Target NodeID,Direction,Layer
54b7bef755474a2bb2744e1e,5453b63455474a33623192e3,5453b63455474a3362318c47,TwoWay,road,D14
54b7bef755474a2bb2744e1f,5453b63555474a3362319ce0,5453b63455474a3362318514,TwoWay,road,None
54b7bef755474a2bb2744e20,5453b63455474a33623181c3,5453b63455474a3362317841,TwoWay,road,None
54b7bef755474a2bb2744e21,5453b63555474a3362319cd5,5453b63455474a3362318db1,OneWay,road,None
54b7bef755474a2bb2744e22,5453b63555474a3362319cd8,5453b63555474a336231a6ba,TwoWay,road,None
54b7bef755474a2bb2744e23,5453b63555474a3362319cd5,5453b63555474a3362319ce0,TwoWay,road,None
54b7bef755474a2bb2744e24,5453b63555474a3362319abf,5453b63455474a3362319877,TwoWay,road,D21
54b7bef755474a2bb2744e25,5453b63555474a3362319abf,5453b63455474a3362317bd3,TwoWay,road,D21
54b7bef755474a2bb2744e26,5453b63455474a3362318135,5453b63455474a3362318515,TwoWay,road,None
54b7bef755474a2bb2744e27,5453b63455474a3362318135,5453b63555474a336231a27f,TwoWay,road,None
54b7bef755474a2bb2744e28,5453b63455474a33623199c1,5453b63455474a33623197a1,TwoWay,road,D100
54b7bef755474a2bb2744e29,5453b63455474a3362318a69,5453b63555474a336231a92e,TwoWay,road,None
54b7bef755474a2bb2744e2a,5453b63455474a3362318a69,5453b63455474a3362317786,TwoWay,road,None
54b7bef755474a2bb2744e2b,5453b63455474a3362318a6a,5453b63555474a336231ac67,TwoWay,road,D136B
54b7bef755474a2bb2744e2c,5453b63455474a33623186a2,5453b63555474a336231a99c,TwoWay,road,None
54b7bef755474a2bb2744e2d,5453b63555474a3362319db6,5453b63455474a33623173c3,TwoWay,road,D141
54b7bef755474a2bb2744e2e,5453b63455474a33623186af,5453b63555474a336231a790,TwoWay,road,D12
54b7bef755474a2bb2744e2f,5453b63455474a3362318671,5453b63455474a33623173cb,TwoWay,road,D74
54b7bef755474a2bb2744e30,5453b63455474a3362318737,5453b63555474a336231aecf,TwoWay,road,D2
54b7bef755474a2bb2744e31,5453b63455474a3362318671,5453b63555474a336231a9c2,TwoWay,road,D948
54b7bef755474a2bb2744e32,5453b63555474a336231a6e5,5453b63455474a3362317a37,TwoWay,road,None
54b7bef755474a2bb2744e33,5453b63555474a336231a32d,5453b63455474a336231864b,TwoWay,road,None
54b7bef755474a2bb2744e34,5453b63455474a3362317ef5,5453b63455474a33623195e3,TwoWay,road,D37
54b7bef755474a2bb2744e35,5453b63455474a3362317ef5,5453b63555474a336231a558,TwoWay,road,D20E
54b7bef755474a2bb2744e36,5453b63455474a3362317fca,5453b63455474a33623176d9,TwoWay,road,None
54b7bef755474a2bb2744e37,5453b63455474a3362317fca,5453b63455474a33623183d9,TwoWay,road,None
54b7bef755474a2bb2744e38,5453b63555474a336231a6e5,5453b63555474a336231a93a,TwoWay,road,None
54b7bef755474a2bb2744e39,5453b63555474a336231a8ff,5453b63455474a336231894f,TwoWay,road,D184
54b7bef755474a2bb2744e3a,5453b63455474a3362318c8d,5453b63355474a3362317363,TwoWay,road,None
54b7bef755474a2bb2744e3b,5453b63455474a3362318c8d,5453b63555474a336231a8ff,TwoWay,road,D184
54b7bef755474a2bb2744e3c,5453b63455474a3362317e53,5453b63555474a3362319be9,TwoWay,road,N370
54b7bef755474a2bb2744e3d,5453b63455474a336231894f,5453b63555474a336231a5df,TwoWay,road,D184
54b7bef755474a2bb2744e3e,5453b63355474a3362317317,5453b63555474a3362319b8e,OneWay,road,None
54b7bef755474a2bb2744e3f,5453b63455474a3362318736,5453b63555474a336231a38d,TwoWay,road,D81
54b7bef755474a2bb2744e40,5453b63455474a3362319967,5453b63455474a3362317e7d,TwoWay,road,None
54b7bef755474a2bb2744e41,5453b63455474a3362319966,5453b63455474a3362317a74,TwoWay,road,None
54b7bef755474a2bb2744e42,5453b63455474a3362319965,5453b63555474a336231a4c1,TwoWay,road,None
54b7bef755474a2bb2744e43,5453b63455474a3362319965,5453b63555474a336231a927,TwoWay,road,D392
54b7bef755474a2bb2744e44,5453b63455474a33623193c2,5453b63355474a3362317319,TwoWay,road,None
54b7bef755474a2bb2744e45,5453b63455474a33623193bb,5453b63455474a3362318f65,TwoWay,road,N330
54b7bef755474a2bb2744e46,5453b63455474a33623193bb,5453b63455474a3362317939,TwoWay,road,D401
54b7bef755474a2bb2744e47,5453b63455474a3362317727,5453b63455474a33623173cc,TwoWay,road,D404
54b7bef755474a2bb2744e48,5453b63455474a3362317726,5453b63455474a3362319858,TwoWay,road,D17
54b7bef755474a2bb2744e49,5453b63455474a33623181ba,5453b63455474a3362319062,TwoWay,road,None
54b7bef755474a2bb2744e4a,5453b63455474a33623181b7,5453b63455474a3362317f3d,TwoWay,road,D311
54b7bef755474a2bb2744e4b,5453b63455474a33623181b7,5453b63555474a336231a412,TwoWay,road,D321
54b7bef755474a2bb2744e4c,5453b63455474a33623181b6,5453b63555474a3362319bbc,TwoWay,road,D22
54b7bef755474a2bb2744e4d,5453b63455474a33623181b5,5453b63455474a3362319985,TwoWay,road,D86
54b7bef755474a2bb2744e4e,5453b63455474a3362317bc5,5453b63555474a336231a617,TwoWay,road,D660
54b7bef755474a2bb2744e4f,5453b63455474a3362317bc5,5453b63455474a3362318ca3,TwoWay,road,D157
54b7bef755474a2bb2744e50,5453b63455474a33623191c3,5453b63455474a33623186e6,TwoWay,road,None
54b7bef755474a2bb2744e51,5453b63455474a33623191c3,5453b63555474a336231ac12,TwoWay,road,None
54b7bef755474a2bb2744e52,5453b63455474a3362319804,5453b63555474a3362319c9a,TwoWay,road,D30
54b7bef755474a2bb2744e53,5453b63455474a3362319804,5453b63355474a3362317394,TwoWay,road,N186
54b7bef755474a2bb2744e54,5453b63455474a33623191c2,5453b63455474a3362317add,TwoWay,road,None
54b7bef755474a2bb2744e55,5453b63455474a33623191c3,5453b63555474a336231aaeb,TwoWay,road,None
54b7bef755474a2bb2744e56,5453b63455474a33623191c0,5453b63555474a336231aaec,TwoWay,road,D933
54b7bef755474a2bb2744e57,5453b63455474a33623191c0,5453b63555474a336231a319,TwoWay,road,D373
54b7bef755474a2bb2744e58,5453b63455474a336231934c,5453b63555474a336231aabc,TwoWay,road,D906
54b7bef755474a2bb2744e59,5453b63455474a336231934c,5453b63455474a33623184c9,TwoWay,road,D327.3
54b7bef755474a2bb2744e5a,5453b63455474a336231810f,5453b63455474a3362318ed5,TwoWay,road,D86
54b7bef755474a2bb2744e5b,5453b63555474a336231a25c,5453b63555474a336231ab54,TwoWay,road,D838
54b7bef755474a2bb2744e5c,5453b63555474a336231a2b0,5453b63455474a3362318aaf,TwoWay,road,D147.11
54b7bef755474a2bb2744e5d,5453b63555474a336231a2b0,5453b63555474a336231ad99,TwoWay,road,D101
54b7bef755474a2bb2744e5e,5453b63555474a3362319a97,5453b63455474a33623182a9,TwoWay,road,D605
54b7bef755474a2bb2744e5f,5453b63455474a3362317720,5453b63455474a33623199c8,TwoWay,road,D28
54b7bef755474a2bb2744e60,5453b63455474a3362318e71,5453b63555474a336231a71d,TwoWay,road,D68
54b7bef755474a2bb2744e61,5453b63555474a336231aea2,5453b63455474a3362317ff9,TwoWay,road,D86
54b7bef755474a2bb2744e62,5453b63555474a336231aea1,5453b63455474a33623182a3,TwoWay,road,D89
54b7bef755474a2bb2744e63,5453b63455474a3362318f53,5453b63555474a336231a8c0,TwoWay,road,D141.5
54b7bef755474a2bb2744e64,5453b63555474a336231aea2,5453b63455474a336231963d,TwoWay,road,D1
54b7bef755474a2bb2744e65,5453b63455474a3362317861,5453b63455474a33623182f4,TwoWay,road,D77
54b7bef755474a2bb2744e66,5453b63455474a3362317861,5453b63455474a3362317d8d,TwoWay,road,None
54b7bef755474a2bb2744e67,5453b63455474a336231785e,5453b63455474a33623192a7,TwoWay,road,D116A
54b7bef755474a2bb2744e68,5453b63455474a33623179d6,5453b63455474a3362318211,TwoWay,road,None
54b7bef755474a2bb2744e69,5453b63455474a33623179d7,5453b63455474a33623177b2,TwoWay,road,None
54b7bef755474a2bb2744e6a,5453b63455474a3362318dd9,5453b63455474a3362319448,TwoWay,road,D28
54b7bef755474a2bb2744e6b,5453b63455474a3362318dd8,5453b63455474a33623187b8,TwoWay,road,D222
54b7bef755474a2bb2744e6c,5453b63555474a336231a128,5453b63555474a336231a58a,TwoWay,road,N410
54b7bef755474a2bb2744e6d,5453b63555474a3362319c99,5453b63455474a3362318c2c,TwoWay,road,D392
54b7bef755474a2bb2744e6e,5453b63555474a3362319c9e,5453b63455474a3362318d8c,TwoWay,road,None
54b7bef755474a2bb2744e6f,5453b63555474a3362319c9e,5453b63555474a3362319ee3,TwoWay,road,D9
54b7bef755474a2bb2744e70,5453b63555474a3362319c9f,5453b63555474a3362319ed5,TwoWay,road,D106
54b7bef755474a2bb2744e71,5453b63555474a3362319c9b,5453b63455474a3362318c45,TwoWay,road,None
54b7bef755474a2bb2744e72,5453b63555474a3362319f4f,5453b63455474a3362318acd,TwoWay,road,D6015E8
54b7bef755474a2bb2744e73,5453b63555474a3362319c99,5453b63455474a336231970a,TwoWay,road,D41
54b7bef755474a2bb2744e74,5453b63455474a3362318c78,5453b63555474a336231a0f4,TwoWay,road,A13
54b7bef755474a2bb2744e75,5453b63455474a33623176a9,5453b63455474a3362319009,TwoWay,road,D110
54b7bef755474a2bb2744e76,5453b63455474a3362319334,5453b63455474a3362317ff9,TwoWay,road,D86
54b7bef755474a2bb2744e77,5453b63455474a3362318c78,5453b63455474a3362319790,TwoWay,road,D43
54b7bef755474a2bb2744e78,5453b63455474a33623176a9,5453b63455474a33623186d7,TwoWay,road,D110
54b7bef755474a2bb2744e79,5453b63455474a33623186b9,5453b63455474a3362317c92,TwoWay,road,D119.9
54b7bef755474a2bb2744e7a,5453b63555474a336231a829,5453b63455474a3362319383,TwoWay,road,D132
54b7bef755474a2bb2744e7b,5453b63455474a3362319395,5453b63455474a336231777f,TwoWay,road,D440
54b7bef755474a2bb2744e7c,5453b63555474a336231a829,5453b63455474a33623188b8,TwoWay,road,D82
54b7bef755474a2bb2744e7d,5453b63555474a336231a369,5453b63555474a3362319ff0,TwoWay,road,D168
54b7bef755474a2bb2744e7e,5453b63455474a3362318c1b,5453b63555474a336231a6d3,OneWay,road,A6B
54b7bef755474a2bb2744e7f,5453b63355474a336231733b,5453b63555474a336231ad58,OneWay,road,None
54b7bef755474a2bb2744e80,5453b63355474a336231733a,5453b63455474a336231817c,TwoWay,road,N410
54b7bef755474a2bb2744e81,5453b63455474a33623176fb,5453b63555474a336231a128,OneWay,road,None
54b7bef755474a2bb2744e82,5453b63355474a336231733b,5453b63455474a336231906f,TwoWay,road,D115
54b7bef755474a2bb2744e83,5453b63455474a33623176fb,5453b63455474a33623173af,OneWay,road,None
54b7bef755474a2bb2744e84,5453b63455474a33623176fb,5453b63555474a336231a955,TwoWay,road,D24
54b7bef755474a2bb2744e85,5453b63555474a336231a369,5453b63555474a336231a8d1,TwoWay,road,D168
54b7bef755474a2bb2744e86,5453b63455474a336231869e,5453b63455474a3362317795,TwoWay,road,None
54b7bef755474a2bb2744e87,5453b63455474a336231869e,5453b63455474a336231846f,TwoWay,road,None
54b7bef755474a2bb2744e88,5453b63455474a336231869d,5453b63455474a336231869a,TwoWay,road,None
54b7bef755474a2bb2744e89,5453b63455474a336231869d,5453b63555474a3362319c66,TwoWay,road,D120
54b7bef755474a2bb2744e8a,5453b63555474a336231a3ec,5453b63455474a336231869e,TwoWay,road,None
54b7bef755474a2bb2744e8b,5453b63555474a336231a3eb,5453b63555474a3362319f89,TwoWay,road,D5
54b7bef755474a2bb2744e8c,5453b63455474a336231869c,5453b63455474a3362317685,TwoWay,road,D21
54b7bef755474a2bb2744e8d,5453b63455474a336231869c,5453b63455474a3362317890,TwoWay,road,D303.1S
54b7bef755474a2bb2744e8e,5453b63455474a3362319148,5453b63555474a336231ae4b,TwoWay,road,None
54b7bef755474a2bb2744e8f,5453b63455474a3362319148,5453b63455474a33623186cf,TwoWay,road,None
54b7bef755474a2bb2744e90,5453b63455474a3362318c0b,5453b63555474a336231ac0a,OneWay,road,None
54b7bef755474a2bb2744e91,5453b63455474a3362318c0b,5453b63555474a336231ac0c,TwoWay,road,D199
54b7bef755474a2bb2744e92,5453b63455474a33623197b9,5453b63455474a3362317e74,TwoWay,road,D115
54b7bef755474a2bb2744e93,5453b63455474a3362318c0a,5453b63455474a3362319144,TwoWay,road,D143
54b7bef755474a2bb2744e94,5453b63555474a336231a4c4,5453b63455474a3362318851,TwoWay,road,None
54b7bef755474a2bb2744e95,5453b63555474a336231ad83,5453b63555474a336231a02e,TwoWay,road,D939
54b7bef755474a2bb2744e96,5453b63555474a336231ad84,5453b63455474a33623181e8,TwoWay,road,None
54b7bef755474a2bb2744e97,5453b63455474a3362317e40,5453b63555474a336231a897,TwoWay,road,D444
54b7bef755474a2bb2744e98,5453b63555474a3362319c41,5453b63555474a336231a824,TwoWay,road,D436
54b7bef755474a2bb2744e99,5453b63555474a3362319c41,5453b63455474a336231924f,TwoWay,road,D216
54b7bef755474a2bb2744e9a,5453b63555474a3362319f30,5453b63555474a3362319f98,TwoWay,road,D119
54b7bef755474a2bb2744e9b,5453b63555474a3362319f30,5453b63455474a3362317fba,TwoWay,road,D939
54b7bef755474a2bb2744e9c,5453b63455474a336231808e,5453b63455474a33623194c4,TwoWay,road,D31
54b7bef755474a2bb2744e9d,5453b63555474a3362319f31,5453b63555474a336231aa20,TwoWay,road,D114.3
54b7bef755474a2bb2744e9e,5453b63455474a3362317b1e,5453b63555474a336231a348,TwoWay,road,D606
54b7bef755474a2bb2744e9f,5453b63555474a336231ae41,5453b63455474a3362319134,TwoWay,road,D86
54b7bef755474a2bb2744ea0,5453b63455474a3362318de7,5453b63555474a336231a0fe,TwoWay,road,D47
54b7bef755474a2bb2744ea1,5453b63455474a3362318de7,5453b63455474a3362317bca,TwoWay,road,None
54b7bef755474a2bb2744ea2,5453b63555474a336231ae41,5453b63455474a3362317695,TwoWay,road,D19
54b7bef755474a2bb2744ea3,5453b63455474a3362317be0,5453b63555474a336231a421,TwoWay,road,D47A
54b7bef755474a2bb2744ea4,5453b63455474a336231754b,5453b63555474a3362319cf3,TwoWay,road,D717.S3
54b7bef755474a2bb2744ea5,5453b63455474a3362318c53,5453b63455474a3362317422,OneWay,road,None
54b7bef755474a2bb2744ea6,5453b63455474a3362318c53,5453b63455474a3362317424,OneWay,road,None
54b7bef755474a2bb2744ea7,5453b63455474a3362318c54,5453b63555474a336231a5aa,TwoWay,road,D28
54b7bef755474a2bb2744ea8,5453b63455474a3362318c54,5453b63455474a33623183b5,TwoWay,road,D996
54b7bef755474a2bb2744ea9,5453b63455474a3362318c52,5453b63455474a33623191d2,TwoWay,road,None
54b7bef755474a2bb2744eaa,5453b63555474a336231a606,5453b63555474a3362319f81,TwoWay,road,D19.3
54b7bef755474a2bb2744eab,5453b63455474a33623180a6,5453b63455474a33623188ff,TwoWay,road,D143
54b7bef755474a2bb2744eac,5453b63455474a3362318825,5453b63555474a3362319aaa,TwoWay,road,None
54b7bef755474a2bb2744ead,5453b63455474a336231887a,5453b63555474a336231a13a,TwoWay,road,D51
54b7bef755474a2bb2744eae,5453b63455474a3362318b25,5453b63455474a33623175f6,TwoWay,road,None
54b7bef755474a2bb2744eaf,5453b63455474a3362318b25,5453b63555474a336231a18b,TwoWay,road,None
54b7bef755474a2bb2744eb0,5453b63455474a33623191a8,5453b63455474a3362318f52,TwoWay,road,D22
54b7bef755474a2bb2744eb1,5453b63555474a336231adf9,5453b63455474a3362318606,TwoWay,road,D98
54b7bef755474a2bb2744eb2,5453b63555474a336231adf9,5453b63455474a3362318bf1,TwoWay,road,D403
54b7bef755474a2bb2744eb3,5453b63455474a33623199c0,5453b63455474a33623190e5,TwoWay,road,D921
54b7bef755474a2bb2744eb4,5453b63555474a336231a8b2,5453b63555474a336231a5e9,TwoWay,road,None
54b7bef755474a2bb2744eb5,5453b63555474a336231a8b2,5453b63455474a3362317d7e,TwoWay,road,D136
54b7bef755474a2bb2744eb6,5453b63455474a336231766a,5453b63555474a336231a8c7,TwoWay,road,D17
54b7bef755474a2bb2744eb7,5453b63455474a33623185dc,5453b63555474a3362319caa,TwoWay,road,D28
54b7bef755474a2bb2744eb8,5453b63455474a33623199de,5453b63455474a3362318a95,TwoWay,road,D306.2
54b7bef755474a2bb2744eb9,5453b63455474a33623199de,5453b63455474a3362317c1f,TwoWay,road,D306
54b7bef755474a2bb2744eba,5453b63555474a3362319ec6,5453b63555474a336231aa6e,OneWay,road,N104
54b7bef755474a2bb2744ebb,5453b63555474a3362319ec2,5453b63455474a33623187df,TwoWay,road,D152
54b7bef755474a2bb2744ebc,5453b63555474a3362319ec2,5453b63455474a3362318874,TwoWay,road,None
54b7bef755474a2bb2744ebd,5453b63555474a3362319ec6,5453b63455474a3362317906,OneWay,road,N104
54b7bef755474a2bb2744ebe,5453b63455474a3362318a74,5453b63455474a336231861d,TwoWay,road,D4
54b7bef755474a2bb2744ebf,5453b63455474a3362318a74,5453b63555474a336231a36c,OneWay,road,D86A
54b7bef755474a2bb2744ec0,5453b63555474a336231aa32,5453b63455474a336231898a,TwoWay,road,A4
54b7bef755474a2bb2744ec1,5453b63555474a336231aa30,5453b63455474a3362317a9b,TwoWay,road,D11
54b7bef755474a2bb2744ec2,5453b63555474a336231aa30,5453b63555474a336231a6ac,TwoWay,road,D11
